Id,age
0000004654A11BD1466F4B086CC02401,53.4278638756
0000004654A11C12116854A46BBC8201,47.4837745246
0000004654A11D235049762B6C765001,34.2759670668
0000004654A1203057AF040C6ED40601,41.4647180913
0000004654A126715BC472AE6DF93101,43.6418446538
0000004654A129454AE05A456F707C01,40.8732619468
0000004654A133884C9576256C84E901,37.8005786682
0000004654A13C9D55AF72A971970701,42.7724735914
0000004654A13EA05D0B041172408901,22.5031865889
0000004654A1485F49644B0A70663901,35.0060343681
0000004654A1489C4C165A4670964401,53.5380709004
0000004654A158AD4665778E70B00301,59.5086172343
0000004654A178FB48857793707A1401,36.9566250241
0000004654A19E5B40E85A3D75EE9801,35.5758637807
0000004654A1AC6F44885A4079CDBC01,34.6340420285
0000004654A1AFCE49644B0A766F5701,34.6915190468
0000004654A1B485162854A77A03C101,37.6364150113
0000004654A1D21A478B77927873BC01,45.1454749866
0000004654A223055D0B041181693A01,45.3825244616
0000004654A2319A4C9576257A584101,38.715967058
0000004654A2470D52EA762D7D927901,47.4259580306
0000004654A25606436D5A3B7FDBE201,36.9637728698
0000004654A25DCC4D414B0E80175101,36.66675342
0000004654A2805149CC4B0B8154AE01,48.8874039806
0000004654A2ABE55C050410871D9101,38.2591955645
0000004654A2CD7140245A3C8885D301,43.0642386019
0000004654A2CF7B5D0B04118C27C101,33.2262534361
0000004654A2E66249CC4B0B87838E01,38.8037485385
0000004654A2ECA15343779C89A13B01,49.4037973348
0000004654A3B5FD481D4B098F53B301,39.2553580072
0000004654A41FBA66475D88033D4E01,39.2882541376
0000004654A57D5B7B3F547511511201,51.2798214997
0000004654A57DCE99C56CD8130E2301,44.2585754061
0000004654A63B288B4C6CCD1B3DA801,36.7231528734
0000004654A66DDE9B836CD91BFB2501,31.9258094614
0000004654A6B2498F7B6CD01F983901,28.4034165365
0000004654A7193156E87C7D23C16001,40.2375827865
0000004654A817B37652547130EB1F01,36.7087500136
0000004654A8F8F22FFD017639D80501,50.6875892088
0000004654A9825489AA064A43257201,35.1114605995
0000004654AA58B87FEC547A4B655301,37.2807877672
0000004654AAD443821F547C5251A901,34.0912521062
0000004654AAEBD867C85D8B53817B01,44.3844687496
0000004654ACF2AF7A0B0640702C3601,44.2562093511
0000004654ACF43C59F37C816C08B101,51.4231319255
0000004654AD82264C717C73737DE801,27.6202058343
0000004654AE2390537A7C7A7B3B5301,39.7269704318
0000004654AE38C5506B7C777E86A901,43.4975136828
0000004654AE3FC9AEE642737FAC9F01,35.2499418493
0000004654AE48BF783C063E7ECC9001,39.9188590787
0000004654AE8BA952647C7981409C01,35.6728319194
0000004654AECC0762525D8586096101,50.2137489644
0000004654AF435F813606458BC7CC01,34.7813924283
0000004654AFE5BB8001063D9435D401,38.8937745973
0000004654B01F053EB4018497199D01,36.1133098321
0000004654B0F62866475D889FFE8401,36.7050676489
0000004654B190BB3B4D0181A7E82801,43.0928230234
0000004654B1A18D7FEC547AAB8E8C01,35.5277083936
0000004654B2379966C05D89AF0BB401,34.2567569272
0000004654B2ACAD80C8547BBB30E601,39.0396654074
0000004654B300D9861A0648BC7A0101,45.3920616844
0000004654B35A2BAD164271C01D5F01,46.4409671291
0000004654B3657676FC063CC2AE6001,42.9509373675
0000004654B38F4952647C79C3B54601,34.1323076986
0000004654B39F125FC95D83C4F34001,34.91216352
0000004654B3A21C31540178C8395A01,34.6192037429
0000004654B3B0FF75FE5470C6789C01,35.8091237148
0000004654B43507784E5473D09B8901,30.5854241843
0000004654B4AF9158D17C7FD64EB301,28.2300168969
0000004654B4BC547D970642D3641A01,41.3007119979
0000004654B561B02F4A0174E0EC2001,34.869309915
0000004654B5E88079C45474E74D3601,37.7246267466
0000004654B60187B735427BEA4A7401,40.2074355532
0000004654B66B9576525471EEE76501,36.5283630277
0000004654B6753A6D505D90EEFC8F01,37.9975244297
0000004654B6ACBA89AA064AF74ABA01,35.6421410942
0000004654B74D1D62525D85FE9CC701,32.4241187994
0000004654B755EB7B9A0641FCFD6101,44.6436168856
0000004654B7E6ADAD7A42720C693801,36.3187913509
0000004654B8A1FB7DFB064312CB1301,36.5283630277
0000004654B8BD1A9D486CDB13645501,27.307840347
0000004654B8C43B546C7C7B13A16101,36.1730453019
0000004654B8F32EB3BF42781A1B4C01,43.5552648093
0000004654B9DD513EB4018422E71E01,48.1553358518
0000004654BA26F698536CD626C02401,48.411650493
0000004654BCF0CDB5CE427A5162A601,31.3595644504
0000004654BCFD887B3F54755096AA01,48.9128308807
0000004654BD1C3F91056CD14F50CF01,34.8307704269
0000004654BD30179D486CDB53E10101,45.5301874594
0000004654BE04FC4F7E7C765FA47F01,30.3412467623
0000004654BE199A69415D8C5CE38901,34.3638167728
0000004654BF3AA34C717C736CD2D201,38.2259983775
0000004654BF9F1F6D505D90761D7201,55.0366398052
0000004654C255468F7B6CD0A7DE5501,37.3119512316
0000004654C370F84C717C73AAB82201,35.4349078578
0000004654C4A8D37DFB0643C393BA01,44.5989135613
0000004654C750833E740183E65D1B01,33.2668167175
0000004654C79B91AD7A4272F1655F01,36.2135379567
0000004654C8A694967C6CD5F83D9D01,36.2319254818
0000004654C8A8D64C717C73F67FB201,43.1195048564
0000004654C9C7FD82D8064602974001,36.5283630277
0000004654C9E35B62525D850D1FA401,32.06389432
0000004654C9E5AC861A06480D070301,36.9403067484
0000004654C9E635BA3D427E0F5B2001,45.051853544
0000004654C9F764ABDF426F0D237601,38.2921504747
0000004654C9FC679B836CD91039B101,37.4318241649
0000004654CA030F821F547C1452C401,33.6912329817
0000004654CA0344B735427B121C4F01,36.9674639467
0000004654CA15D3813606450E5AC401,48.5073918092
0000004654CA17C591056CD10E45E001,38.9436668048
0000004654CA271198536CD6110E3E01,37.749290867
0000004654CA35186AF95D8D10050F01,36.4685303806
0000004654CA374775FE547014178C01,52.3672425418
0000004654CA381F82D806460A2D5601,43.3851529854
0000004654CA45287336546D124DE101,52.7082591501
0000004654CA55533154017819CE5201,34.3337339302
0000004654CB19CD918D6CD226766F01,39.8224194378
0000004654CB1C2767965D8A1C901201,37.6535399967
0000004654CB2D37BA3D427E23690501,37.5879096544
0000004654CB324BAD164271225A5701,30.1583419877
0000004654CBDD1837F8017E331ACB01,41.6133293952
0000004654D084D29F806CDC724A4C01,34.1574689861
0000004654D1B1422FFD0176872A0801,44.888566136
0000004654D1B9AC76FC063C86709D01,43.6884919126
0000004654D1BB7D3B4D01818222EB01,27.0531155582
0000004654D1BE0F4C257C7281205901,28.2053890041
0000004654D1C47B9D486CDB8912C801,40.5448049129
0000004654D1C6C63495017B84F10301,36.9366016398
0000004654D1CD14778B547288C5FA01,43.3863584737
0000004654D1CED92F4A01748C6B0D01,48.547480733
0000004654D1D30166475D8885CD4A01,36.5283630277
0000004654D1DA9B59F37C8187140301,41.6138203031
0000004654D1DBB0AD7A42728E3ABB01,42.27213923
0000004654D1E694AD7A42728F3F2401,42.5244583226
0000004654D1F03591056CD1851D1301,40.1073438906
0000004654D2068F9B836CD98EC67101,47.7309916578
0000004654D207F14C717C73866FD301,55.8399372102
0000004654D2440256E87C7D8D4AA101,39.8567464587
0000004654D252C2AC2A42708804AE01,36.076755404
0000004654D25BFB75FE547094B5D001,33.860813783
0000004654D2D9BB4C717C7392908F01,40.4251501032
0000004654D326B36AF95D8D9D2D5901,42.4075452287
0000004654D370BD62525D85A25E4B01,35.3602939326
0000004654D383EA7336546DA5F31001,37.1644836703
0000004654D48BDBAD7A4272B9D00901,41.3826312528
0000004654D49D4C6D505D90B0D1DF01,42.2424363514
0000004654D50BE44BC132B80426A001,45.5001283362
0000004654D716A0594470D71F77DF01,38.8219806713
0000004654D984F42D0A0BB943786501,34.0230760598
0000004654D9D0E581A3459A480B9401,41.8658128113
0000004654DA66EB16791C09521D6801,44.1593044227
0000004654DBBABDC27A743166565301,38.2673711615
0000004654DC59EB16791C09701F7A01,42.747720725
0000004654DC8C1231620BBD7174F001,42.7807348927
0000004654DCD3F612ED1C067806F701,61.8328150435
0000004654DE18A5808D45998B67B401,34.992395175
0000004654DEF78528AA673D9613A101,40.8959382163
0000004654E2F9DE0AA47439CFED1101,35.8139662273
0000004654E2FA37582D70D6CC38C401,39.0491257596
0000004654E2FE5E4E4332BAD21F9F01,57.7654981542
0000004654E3009E8EA045A6CE6F0D01,43.7863920406
0000004654E307320C3A1C01D1659C01,40.5592003984
0000004654E307E4BC13742DD0809101,30.9060718265
0000004654E314CE38F90BC3CFEB9201,36.5283630277
0000004654E31AD0340A0BC0D2EE2701,36.3238906923
0000004654E322BF11F71C05D43CD401,58.4526824767
0000004654E3284A271F673CD025A401,34.1678376789
0000004654E3FB07478232B5DE5D8601,52.9727807119
0000004654E46BC455D670D4E3DA6201,36.6030192318
0000004654E472B253EE70D2E555D701,42.9541017933
0000004654E47DCB808D4599E4D49D01,34.7736227942
0000004654E5CB8F60A470DDFBCAA201,46.4503594397
0000004654E6282E8EA045A6FE2D6301,35.1770057228
0000004654E62CE355D670D4FE991901,39.0129892455
0000004654E6F5412D0A0BB90ED5FE01,41.429978221
0000004654E8239628AA673D1A580201,37.301627944
0000004654EA0A64647470E04374BF01,34.2965267333
0000004654EC8409428032B15CF29601,31.7507730796
0000004654ECC885BBEF742C83327401,30.8545946907
0000004654ED9E738A2F45A287A71401,45.4851641443
0000004654EDDA82302A6744744B6201,36.8445245916
0000004654EED3C7858B459D9D191201,37.4519244134
0000004654EEDB62300C0BBC8012F601,39.8601759691
0000004654EEDCE111F71C05811F5F01,41.9090608694
0000004654EEDD6B33850BBF79ADE301,35.959995118
0000004654EEDDE52BDD674081499801,38.6917295731
0000004654EEDE2408B81BFD7F629801,37.2817923995
0000004654EEE1ED328367468147E701,35.6600330543
0000004654EEE2B65F6E70DBAF53B901,33.7828934755
0000004654EEE3FB4CF332B984281E01,42.1465994687
0000004654EEE4413AB30BC5842FB901,47.9239851917
0000004654EEE62210661C037F428D01,54.6429295832
0000004654EEE7622BDD67408207D601,49.9501721459
0000004654EEE9525B0D70D9B0A67201,54.3854773021
0000004654EEEA40888645A19DAAE101,45.8291678867
0000004654EEEC6A8C5545A49B963701,30.4362303685
0000004654EEEF6B8AC445A39B8D0701,43.0896526955
0000004654EEF1808449459C9DE15E01,56.1113969928
0000004654EEF2810AA47439A55EB401,46.7068092267
0000004654EEF31487F445A0A072BE01,37.3686009227
0000004654EEF31A81A3459A9EE8B401,39.1028382926
0000004654EEF506BD80742EA51C2C01,23.8026828426
0000004654EEF7945F6E70DBB1827101,35.72037885
0000004654EEF8B42DCF674280C96201,37.8806558962
0000004654EEFB185F6E70DBB1D0D101,30.355603462
0000004654EEFFAE0CF6743BA6091601,38.3852327724
0000004654EF00DC8AC445A39CD82901,49.4439377962
0000004654EF04692A8E0BB68365B401,39.6515627278
0000004654EF0EAF22CC673886D36201,54.132097495
0000004654EF14E225F6673B801F4101,39.847942664
0000004654EF198D51E732BD84164E01,41.4376674091
0000004654EF1D583147674582A70801,35.5180893111
0000004654EF1D9BBE5A742FA829C201,34.8903566681
0000004654EF202B540432BF854BE301,32.8714477427
0000004654EF244C36C20BC183761501,43.8102355421
0000004654EF2CE52E310BBA8A8A9E01,37.069641813
0000004654EF454E25C726D5018BEE01,44.081920317
0000004654EF4E1D608D417302324E01,39.0757354782
0000004654EF524C62F4417502687701,52.4344392591
0000004654EF572E6691417902DEC501,55.5429302638
0000004654EF587DC19C0FF502F40801,40.5788731041
0000004654EFA453093D2F3E06EE6401,32.0847524852
0000004654EFE6F913744A880A11C701,34.4336604049
0000004654EFED8D7AA333010A5A4401,30.2367116138
0000004654EFF2B4737832FB0AA68101,29.9655126365
0000004654EFFECC61B141740ACD8001,40.7707434027
0000004654F00CC8BE8B0FF30C62C401,34.4898008731
0000004654F016CF12D92F480C64E201,39.6805892874
0000004654F066AE545F734412BF3F01,46.4589057586
0000004654F17148579B734622F63301,30.9603031629
0000004654F2CFE30A6B4A7D355CF801,37.2664426808
0000004654F40992B76C0FEE45486C01,35.7056754884
0000004654F417DB201D26D044E50301,36.377411835
0000004654F5C98B62F441756257D801,40.9707066485
0000004654F5EFA9B6B80FED6628D101,36.8222097248
0000004654F62365769632FE68284001,48.9062658042
0000004654F66AF772CD32FA6CB5E101,36.1181254404
0000004654F8253A1A05058D107F8701,36.9168730547
0000004654F874DE10FC7E4C1639C501,42.1417325264
0000004654FA8A4D10357B4A13DAD601,44.9771598127
0000004654FB3EE538C65A0D1F591801,32.3464914138
0000004654FB475F282B74C11E244301,38.7994720282
0000004654FC8745998648CB2F31DF01,36.5283630277
0000004654FEFBCF2AEF74C453305001,30.255895181
0000004654FF502E586F6B5154E3B201,29.1924191611
00000046550032083FBA5A14620F3201,39.1573737531
0000004655013FA85DD56B56726BC901,44.9462618302
000000465502CDC20E8C7B498C9A2F01,42.1790472559
000000465502D6EAA14148D38C3CCE01,34.1261764109
0000004655032D98629E6B5A90D9BC01,34.5026426523
000000465504B0059F5948D1A81F7701,33.3604041212
000000465505FCEF29DB74C3B84DB401,47.4681592522
00000046550691D54AB30794C1078501,35.1921053012
0000004655075C865250079CCA58E901,34.7407254556
000000465507D08863776B5CD38F2801,43.9755283906
0000004655093089A29648D4EFC0DB01,40.3183223426
0000004655094A02310D3CCDEDDB8E01,35.9013132401
00000046550994EB55B3079EF30F8901,32.1364805824
00000046550A66B129DB74C3FFDCD001,35.1640516595
00000046550AAB3A02237B3D04C7E701,35.6731180417
00000046550AE1539E1E48CF0982C301,38.0829773495
00000046550BEAF402677B3E17152101,31.5282301885
00000046550BFB1F322A3CCE1BBDC601,36.6673353239
00000046550C5ECB606A6B592102B701,37.5699149351
00000046550DEF1F54F76B4D3548EB01,36.2319254818
0000004655105BD3264774BF55BFD601,44.8970237919
000000465510F32029DB74C3607B6F01,48.9366349985
000000465511326659F96B5263B06101,32.6081175748
0000004655113B0324283CC266318B01,53.9540342465
0000004655130AE5B8432951023BF301,25.1650797708
0000004655145B89B51D14B702BF0D01,36.5283630277
00000046551570679D70113E12FB1901,30.4574498179
000000465516BE0E4E8557D10FEA0101,38.01077057
00000046551917112164747A2F19C601,27.5382514427
0000004655196CB7336F49B2003A5101,32.0010157793
00000046551A9AED0DD44DD310D82601,39.7269704318
00000046551D1BFF856671611EECD901,36.5509419185
00000046551E608A22CA1EF90C107601,43.5243802031
00000046551EE16B9FBC4B791385D401,40.715321787
00000046551F9C6DA42034CA1DECB901,18.1550072522
000000465521A899A3224B7C3F924301,43.7812980438
00000046552265E79B4C34C24E311F01,39.4709407286
0000004655226D39A0EC34C74EE9B401,38.8044700394
000000465522B45D95066E3903AED201,36.5283630277
000000465523B2A1542E146400F81D01,25.6230514217
0000004655241BBF0DD8795E02CE4001,45.1779369415
0000004655261BF012F54D581AEAF101,31.7942239813
0000004655264CEFA4824E1A20D1E901,33.2254032711
0000004655284AE8B84851C71583FD01,31.8796314491
00000046552A507612F54D58507B6101,36.8523739199
00000046552A94CE9E09361750AEC301,32.149844385
00000046552B7936133A4D595D3E6101,36.5283630277
00000046552BC377137258D663A9A701,30.2093833189
000000465530B9B636185FD80978EA01,35.8824170335
00000046553494BA24601A9C2A780801,51.052762273
000000465534A0F03A3D74FD2A949D01,17.1944387746
000000465534A9C2B59075732C0A3601,0.0102081825045
000000465537A1B7270F318D13B31A01,38.3044969785
000000465538B88F3AF55B972107D201,39.852099331
000000465538BCD1BB4855E7227BE201,28.9990530478
000000465538C4E24F9B57F223706501,36.5283630277
000000465538D56F8DEB389A24802901,40.2949384581
00000046553E393C3B605B9667910501,32.7056135119
00000046553E7A1B42275B8E6BAE3201,30.1985874905
00000046553F388A3EDB479472E1B501,33.3976531357
00000046553F42D3007D55EF796FD501,36.1340491697
00000046553FC74486E338947E59A901,34.7629991967
000000465541CA66884325CD09092701,41.7253360168
0000004655421463870725CE0D505B01,40.1002366713
000000465542E35E785D6A6D17A36B01,32.2997543608
0000004655432A90982671EF1A4C7B01,30.1584184954
00000046554503A65A2C6D742E960801,37.62299433
0000004655458900054E4AB831C68501,36.5300637784
000000465545E9658A8725D836FFB501,33.5646620144
000000465547A530982671EF4B779B01,35.6844387704
00000046554AECC9990671F37190F401,36.3656290471
00000046554C9FD6990671F387290D01,36.5283630277
00000046554D19127EFC6A768C662B01,33.5339101011
000000465551A98D8C2625D2B905EB01,41.8450133565
000000465551BB817EFC6A76BE3C1E01,43.9293496885
000000465551DA8B95E371EEBF6DAA01,37.5019348967
000000465552ECB60DAF4ABECC419E01,34.9471461241
0000004655530678877825D7CCC7F401,40.7419864167
0000004655541A670DAF4ABEDAB16201,30.6509961839
00000046555450290EA84ABFDE2DEA01,36.8125757792
0000004655549549588D6D77DE210801,44.722828044
0000004655558F2F02114AB3EFCD8A01,43.7746780175
000000465555CA95230C4679F298BB01,36.0564259106
00000046555608B202114AB3F6878E01,31.6331374406
000000465559D65872F84EEB21527D01,32.273397111
00000046555A2B31795F6A6B24CA4101,36.0673667686
00000046555C73A582E76A7A3A1C6401,36.0899028813
00000046555CDFF08A1E25DA433A7401,42.8837515401
00000046555CE5B897DD71F24635A201,32.3638228579
00000046555E8DAFA33D71FB5A770C01,40.8561062018
00000046555EA41D02114AB35C5D1701,38.5291466998
00000046555EEE3B7DC86A755C456201,35.8037121698
00000046555F288D41C879920218A101,37.6675433186
00000046555F52AAB9F674DB0058E301,36.5164873722
00000046555F7EEC7521642702272701,38.3568230662
000000465560A59D8F6C724C0DF26E01,32.4226559777
000000465560C750AF0F3AB10FC94801,51.2023486169
00000046556223069B4D09C21A93D301,30.0403033055
000000465562534BA6FF09CB1E32C001,42.4174719645
000000465566D74D15852A3635467201,37.7443038887
000000465566FF99910E2B963812B301,54.3959683465
000000465567FA088F622B7E43E28101,42.3171671074
0000004655681023923D4FAB46105F01,26.84413143
0000004655681429161E2A3946F15701,34.8886036395
00000046556846DE40106CEB47D5F501,37.3786297524
00000046556B91E28E442B8773816A01,36.1903663874
00000046556D4BCA40106CEB88A4F501,34.5206739324
00000046556DBC4B175E2A428F748201,35.27111997
00000046556E0CD6263B34AD9606ED01,30.7987590172
00000046556ECB335DED36F1A0574B01,32.4906688486
00000046556ECD411B412A2BA0E59501,35.7853899385
000000465571574A42866CFDC66A8301,35.7747456136
00000046557659BB1B412A2BFFF70001,39.838344589
0000004655766FEA8FE72B8FFF56C201,39.8066859233
000000465576843E91574FA6064A0001,42.6803212022
000000465576AB4C44C26D0605DCFA01,42.8157467105
000000465576DC0B5E0736D80D15C201,45.1716752322
00000046557700775DED36F10C7BE401,41.9189829105
000000465577C7588C58427F847FAA01,35.1599702388
000000465577EAD514C62A321177C301,16.4971584699
000000465577EF84436A6CFF16629E01,37.2303282871
000000465577F6275B3B36E515B03F01,33.2567760173
000000465577F6D38D842B8512F96701,36.3089181236
000000465578004C7C0812554954EE01,37.5090869028
000000465578760A9FEC432F03D0FE01,36.9972026652
00000046557933D91304387F0C617901,32.6099763073
00000046557934A4A8C9433C0C1EBB01,35.2724478068
0000004655796A4375987CFC0E47CF01,46.0703820675
000000465579D74BA329777F153FBE01,33.1875433106
00000046557EBF9E7A277D054FE99101,34.2688079454
00000046557FF0D89C5D432B63264C01,31.3073320335
0000004655808E58C28E456D6777EF01,30.098139451
00000046558130D6137938806F9E6601,35.9490073182
000000465581941A8F7243247BE06301,35.474653813
000000465582C56B0F82387C84DD9E01,20.716912861
000000465583D133B0F82BEF0A403B01,43.6866216841
0000004655840D6BB24E69130E672301,37.096981891
00000046558423FDAFB32BF10F27CE01,27.4380069909
00000046558428801AEC04D60F50FD01,40.915418488
0000004655868C92C27926112A454F01,38.3847016923
0000004655886616B85C691942299E01,40.2844841392
0000004655890599C2E5260848727D01,45.4085117661
00000046558C0D963F8C245223D46101,35.96245911
000000465590E97967DE52E058BF4701,9.29185979003
0000004655911706BA7C1BCE5B200D01,34.8654378564
00000046559118FD22D556B65F261601,42.8491847593
0000004655927470B19A1BC071D03201,36.5283630277
000000465592BD86665B7DEC75D50101,39.1419204379
000000465593835369967DFE7EA6D701,39.0865262652
000000465594F65BAF511BC394BC7B01,33.1668433883
000000465594FE2426A056BA97742501,43.5575621727
0000004655952AC563157DDB92FD7D01,33.4929889755
0000004655954B8A60827DCF958C1001,38.0560295314
00000046559654653E192451A9488201,24.0716665781
0000004655966D1FC00D6AE1A8169201,25.8209215532
00000046559AB35B21FD56B5DB823E01,27.9466859336
00000046559AE15744AD2457DEFE9101,38.8220243776
00000046559BA793662B52D9EC84D001,34.3939871727
00000046559C147C868D0DAB01944E01,26.8748331712
00000046559C2480933F08A2028D3401,37.0493627489
00000046559CB02716DF197108E79201,47.4920622235
00000046559D1BF5895F038B0F9BE901,36.437832838
00000046559D3ADD369E0C8711DD9801,30.2548346932
00000046559E30DB88F27CB10ABECF01,34.3851753885
00000046559E3EFF52B17B960BD65001,28.6000819377
00000046559EC6638F3F7CB712BA4301,33.2320266295
00000046559F42D686F57CAF176BFF01,35.9284051605
00000046559FC9D51A4C41C6008E2701,40.4719567116
0000004655A257EFBDD4412B1DAF9301,28.1670528125
0000004655A36A0F7A3D3C992C2F9301,49.9186529308
0000004655A4A1A4802A30DE3DD91501,35.5854212478
0000004655A4DD00099241B7403E5E01,36.6703298165
0000004655A4DE1E370C427841C7B801,37.2829404155
0000004655A52D6F634E3C7D48C2D101,38.8011096092
0000004655A582EA0C3641B84C629001,31.9581646831
0000004655A61ED1634E3C7D54F75E01,37.0890657052
0000004655A639E575643C9455F9A501,49.9899343406
0000004655A65870699A3C8358CCB101,37.7275471264
0000004655A75E2DA5D0111F08A3B401,23.0054404123
0000004655A7B5A118540F950F405301,45.0512700954
0000004655A806A5768B148F13F37B01,36.3963826396
0000004655A8E51D4F6C32E11EA05301,34.399670242
0000004655A8F5A705AC05B0221B7901,40.1784686643
0000004655A8F5F5A79511212236EA01,33.1391496328
0000004655A933E8706205F226451001,33.8080281407
0000004655A947A27B84149425C95401,53.377809898
0000004655AA8C8A324E1AED3456EA01,42.6550734969
0000004655ABCD17A998112345104A01,36.0564259106
0000004655AD2D9B756A148E54DC9E01,33.726638514
0000004655ADCDA77B841494609C4601,35.4446173423
0000004655B005F1706205F28916C201,34.9186347684
0000004655B06AFD2C1C1AE889AAFE01,29.1550119365
0000004655B074A7B99C05A48A378201,39.6047029883
0000004655B08DC26F5C05F190C7F101,39.6871566135
0000004655B090E2A4D7111D8C443201,34.4928803724
0000004655B0EB38C11805AA953D3A01,24.5085720162
0000004655B1C8E4BB7105A39AF8FE01,42.4183814026
0000004655B1D2117BED0605A2572201,33.0470330799
0000004655B1DB2178EE1491A18BF101,39.894985928
0000004655B1E0F779CC14929E430101,34.9186038832
0000004655B1E8872C1C1AE8A1879D01,24.8470371685
0000004655B1EAB274E9148AA1F0B501,38.4263468486
0000004655B1EAEE45A732D99DD1B901,38.4549789874
0000004655B1F3E57A791493A52D4B01,43.76242952
0000004655B20EA778EE1491A547E801,36.1080158417
0000004655B2182677F905FDA4755001,33.4614229067
0000004655B21F164F6C32E1A11FF601,22.826593749
0000004655B22D37A9981123A5AEBA01,31.9885714412
0000004655B2364CA5C6111EA65D2201,62.6043440422
0000004655B2471543213F070001AF01,47.728294153
0000004655B2493B4610231F001C4801,33.6345701825
0000004655B29BABBC73667D04AF2201,37.2997827048
0000004655B4798444075AFA1B784E01,53.2655783204
0000004655B5B6B428366E852BE8BF01,31.3724988996
0000004655B5D72741E1231B2E5FF501,29.1223567473
0000004655B5ED2747CD5AFE2F1DD801,33.9635920709
0000004655B5EDD4516D44022E754F01,36.9087577254
0000004655B5FE35464E3F0A30C8D801,21.2898631086
0000004655B6019E536C44042F7D7C01,39.5993139206
0000004655B60D534FE45B06323C6B01,33.3844661551
0000004655B754504F60440046662F01,48.4834744754
0000004655B766ED44663F0846C0B501,39.4663849128
0000004655B86948625F2AF70C7EFD01,41.7878677817
0000004655B8C83EBC32627B141AF001,45.1731413734
0000004655B9150733436DB50344BF01,44.1630647827
0000004655BA953CAD5126E41BDC4D01,37.5692349738
0000004655BB1E0532966DB221FF1801,37.4522187125
0000004655BB3061B3F926E822FE6501,44.3112950833
0000004655BB35224B652B0323AF9F01,47.7362448151
0000004655BD304F42A22AFB3FFE6B01,29.2541214052
0000004655BD39044EF62B073FEA9701,33.8437022912
0000004655BE54DEB09D26E24AED0401,26.4545701074
0000004655BFC1BC36016DB464E22101,28.4481029988
0000004655C0FCE579CB6E8D04C25A01,47.3336724689
0000004655C22E581BB916711934A501,25.131466563
0000004655C2FD2E79CB6E8D24B2D701,38.3348995787
0000004655C359B372E341082CEF6B01,36.1383507753
0000004655C43B636A5C40FD38ED0A01,36.361760992
0000004655C58CA9543B205B07852E01,40.888973824
0000004655C593FEADD5603B07E6FC01,34.3271657462
0000004655C606B2174B7E3E0CC78501,47.7902613765
0000004655C7C8A24C95205425459401,34.5502926649
0000004655C866884F2720562B734B01,35.5459248361
0000004655C9893E3A8324173E693501,23.9680731999
0000004655CB10B57B925F2D11089F01,39.683720716
0000004655CC2CCE47BB1125050DCB01,36.2863218476
0000004655CC9C078307220B06D79001,26.7440640877
0000004655CDAA811C252FC515BDE301,47.2499005083
0000004655D026D054694A2718C07801,34.9733799242
0000004655D182AB0DA346C92C397701,49.5182333859
0000004655D2F58F19F6063041CD0901,25.8288407136
0000004655D32124023C373145FDAC01,36.3968528921
0000004655D3236A135E46CC462B2B01,37.3966754749
0000004655D41E05865C605406398301,41.1871909697
0000004655D4B8B92B9C68A0025E1001,43.6663932516
0000004655D5867672A26DF80E039D01,37.6592351318
0000004655D58F9A8A2E35730EC73B01,53.2753663489
0000004655D5D17B88C435721487B601,34.7991463745
0000004655D62CB688C435721B98DD01,23.0286353572
0000004655D6DF2B44B1382009F9D701,37.7385214191
0000004655D6F2D5C052521B0BEBAD01,35.1679847074
0000004655D7651837E52E8C14022C01,36.7413668314
0000004655D7660143FF381F140FA401,52.3778287983
0000004655D771432B562E7E15486101,29.8175977323
0000004655D772C4C14C521D13894601,59.281198535
0000004655D77F7B0380522214A15201,34.3326801759
0000004655D786C39BB43501156DEE01,49.7433170868
0000004655D7E516304B2E841A740F01,49.6971857387
0000004655D7FFCB427F381E1BCD0C01,52.8653339173
0000004655D8395C9BB435011EF84501,37.839189367
0000004655D954CE2DD9611E2C0D9E01,31.8263205722
0000004655D984AE427F381E2F315501,42.1475011197
0000004655D9957C4F7138292FC25201,30.5143936176
0000004655D9F54607CD7D39385D7301,33.7461459698
0000004655DA109237E52E8C38E96C01,42.596977203
0000004655DA895E2FA22E833F5DB401,33.4686954503
0000004655DAA52A969234FC40E78301,24.2737376151
0000004655DAAC88969234FC41905C01,49.5797221184
0000004655DAB5952EE62E823F4ACC01,42.9333978721
0000004655DAB6A437D4612742303101,36.327919566
0000004655DAB908B9E82F5142F79E01,25.0241732746
0000004655DABE18BEE12F5542A9B701,29.682010475
0000004655DAC72A991E34FE42855701,54.2655052548
0000004655DACBF72BF72E7F3F641101,43.8587102389
0000004655DAF98204512F5D45601601,35.3004519604
0000004655DB1E662C07611C4992FF01,41.8268461281
0000004655DB6D27335F61234AC77101,36.0686647635
0000004655DC3FD32CC2611D59A44301,40.2703393639
0000004655DC405A40E6381C5D08BA01,34.2300830534
0000004655DC557D2A90611B5AD6D101,41.0826032388
0000004655DC76E249DB38245E45D701,35.7306635327
0000004655DD53BA038052226D7C1301,38.6730231441
0000004655DDE3240ADD52297858E901,33.8236742698
0000004655DF4BDD51DF382B8FAE7701,27.8575701892
0000004655DFECFA963C34FB97181001,33.723160337
0000004655E1BE9041E6381DB708AA01,34.127606749
0000004655E2F9FD319A2E86C9297B01,36.1504394652
0000004655E56C523D107F830512B101,39.0281631569
0000004655E583C697EA662A06D34901,40.8510733454
0000004655E5A5BDA0B4662F08B95001,28.7256173587
